truthSat.TAIModJulian     xWithNoise                yWithNoise                zWithNoise                vxWithNoise               vyWithNoise               vzWithNoise               
28620.13605983797         -6452.20326489233         710.1147390654796         1193.6539915836           -0.6587582540254966       -7.677737817624201        1.005706119079621         
28620.1360600463          -6452.214926438503        709.9760627787375         1193.6711373501           -0.6586912546714387       -7.677736755188603        1.005793034918125         
28620.13606028935         -6452.229471583033        709.8147427486365         1193.692945320984         -0.6584421351024119       -7.677813583007969        1.005966565241897         
28620.13606049769         -6452.240145973028        709.6773370173322         1193.711668985399         -0.6583675984655822       -7.677877017289346        1.005899665411226         
28620.13606069445         -6452.249521691311        709.5461394679247         1193.728803236829         -0.6581328687021358       -7.677875827806511        1.005638902367793         
28620.13606091434         -6452.263002659261        709.3996496393141         1193.746895342753         -0.6580704838215682       -7.67814536122378         1.005777935126764         
28620.13606113425         -6452.276478012142        709.2546233828148         1193.764846185036         -0.6577853828986046       -7.677810455659249        1.005669100608754         
28620.13606135416         -6452.290239791851        709.1090650807606         1193.785982511189         -0.6578793966332598       -7.678040900877601        1.00567271761913          
28620.13606159722         -6452.302269796211        708.9461616536548         1193.809705640987         -0.6573893749720373       -7.677757044090475        1.005531836945817         
28620.13606180555         -6452.314151886643        708.8089111186481         1193.824776740836         -0.6572344466713749       -7.678010564984898        1.005604044303408         
28620.13606200231         -6452.325037074013        708.6777052395486         1193.841677553241         -0.6572607399096706       -7.677882751394875        1.005587189541218         
28620.13606219907         -6452.336388484327        708.5470296397854         1193.860333524114         -0.6571784801340056       -7.677958076095262        1.005322940952192         
28620.1360624537          -6452.351059614222        708.3795673090655         1193.880876581179         -0.6569566571833084       -7.678063863594669        1.005469088125507         
28620.13606266203         -6452.361249741996        708.2418919956607         1193.899694611351         -0.6566842634188348       -7.678006322890048        1.005374779598549         
28620.13606309027         -6452.388274793479        707.9563554975475         1193.936533082501         -0.6564314232200329       -7.677960615138326        1.005512017738958         
28620.13606332176         -6452.402715421458        707.8037230735164         1193.957361320607         -0.6560438995959221       -7.678086367798297        1.00546829688921          
28620.13606353009         -6452.41194730446         707.6644911860341         1193.976367383804         -0.656006669894427        -7.678163777429986        1.005107836426741         
28620.13606372685         -6452.422189594276        707.5355991249198         1193.993134663851         -0.6558084348231643       -7.67809590272001         1.005226907146274         
28620.13606393518         -6452.436539521171        707.3959251997665         1194.011535806528         -0.6557889593804003       -7.678121047567092        1.005178709830275         
28620.13606414351         -6452.447255350197        707.2595711638345         1194.028098572864         -0.6556014305762874       -7.678241696661433        1.005200697883977         
28620.13606434027         -6452.457256327752        707.1303244745001         1194.04544974121          -0.6553991720969733       -7.678236896266057        1.005374756049148         
28620.13606458333         -6452.472107250222        706.9653500851863         1194.065504779128         -0.6551249052006445       -7.678158654186736        1.005237383928065         
28620.13606483796         -6452.488894630618        706.7986155186129         1194.087506417626         -0.6548570562175888       -7.678093131380797        1.005129903272556         
28620.13606504629         -6452.49656559241         706.6607013707081         1194.107274833037         -0.6547712934793319       -7.67836260610782         1.005087015948714         
28620.13606525462         -6452.509823853012        706.5208921735492         1194.125053623786         -0.6545563948368281       -7.678146024136916        1.004991545094545         
28620.13606550925         -6452.523897932449        706.3504892641954         1194.146622575552         -0.6544962741998072       -7.678317704622525        1.004945598855791         
28620.13606570601         -6452.535857169773        706.2222641715343         1194.165102283559         -0.6544393909787145       -7.678167667036902        1.005073563824936         
28620.13606592592         -6452.54891597503         706.0740659566536         1194.183085665126         -0.6541310683499199       -7.678345519220735        1.005073658058085         
28620.13606616898         -6452.561025040453        705.9157919544563         1194.204003160952         -0.6538166050549754       -7.678408293422165        1.004860194197339         
28620.13606637731         -6452.571754544392        705.7782623441869         1194.222802194409         -0.6538435174540078       -7.678244490468595        1.004775623153995         
28620.13606657407         -6452.585093724681        705.6442475902364         1194.238497979754         -0.6537179310879485       -7.678435835344994        1.004992949203903         
28620.13606677083         -6452.597408782559        705.5162282904438         1194.255741993922         -0.6537247599695607       -7.678201145324802        1.004966867610775         
28620.13606701389         -6452.609784000635        705.3543514669044         1194.279204619652         -0.6534741357693925       -7.678358186726742        1.004803734348384         
28620.13606722222         -6452.623527913032        705.2150492598018         1194.296680016575         -0.6532296821373765       -7.678443187246723        1.00465899678567          
28620.13606743055         -6452.631705677997        705.0756736405291         1194.314187425382         -0.6528714396949702       -7.678424347275326        1.004807064054675         
28620.13606768518         -6452.647224989225        704.9084565692095         1194.337071565074         -0.6528214910013189       -7.678234308647531        1.004721323594818         
28620.13606790509         -6452.6600539786          704.7630684304867         1194.354775398595         -0.6526653701418541       -7.67842643330712         1.004567857691021         
28620.13606811342         -6452.671500962202        704.6236800201482         1194.375564874421         -0.6526282479853674       -7.678527979350019        1.00455507851788          
28620.13606834491         -6452.684002795207        704.4723880059965         1194.393496311578         -0.6522996521526542       -7.678526069423746        1.004529490127471         
28620.13606855324         -6452.695465390672        704.3327089236465         1194.410997667335         -0.6522688950104024       -7.678438260005482        1.004607660360775         
28620.13606875            -6452.706921076036        704.2034322190127         1194.427558770968         -0.6519839585754084       -7.678644679752514        1.004520809016169         
28620.13606894676         -6452.71849345252         704.0720436594236         1194.4435175774           -0.6518797642936128       -7.678471431148439        1.004571030343098         
28620.13606916667         -6452.731777589218        703.925867746805          1194.463530899987         -0.6515784539420736       -7.678450215084919        1.004373926054099         
28620.136069375           -6452.742863510211        703.7882888096783         1194.482245616715         -0.6514760401025628       -7.678585780073157        1.004381258733253         
28620.13606957176         -6452.752660633748        703.6564670369563         1194.497884861092         -0.6512959670384445       -7.678581886115855        1.004376715888491         
28620.13606980324         -6452.767917458484        703.5023099202168         1194.518558181692         -0.6510970307573897       -7.678800657432162        1.00445258246325          
28620.13607017361         -6452.787279362834        703.2594479648318         1194.552845307101         -0.6508587808433232       -7.678664154574478        1.00414094422988          
28620.13607039352         -6452.800474901996        703.1106954996534         1194.569992575083         -0.6506970391972137       -7.67883152277845         1.004407847662144         
28620.136070625           -6452.812962684291        702.9574812447107         1194.589636876965         -0.6504863231950626       -7.678662879491151        1.004226364588495         
28620.13607083333         -6452.825156157801        702.8196086837918         1194.608787034649         -0.6503025434099543       -7.678758945823676        1.004230289488192         
28620.13607104167         -6452.838486870692        702.6814885713576         1194.626144127268         -0.6501017530468067       -7.678914439403523        1.004467367251551         
28620.13607125            -6452.847047840706        702.5455148672296         1194.645929555767         -0.6499050186296593       -7.678609858547258        1.004089322687536         
28620.13607149306         -6452.863142207079        702.3824814983711         1194.664841645396         -0.6498055526579256       -7.678680968273421        1.004206278404987         
28620.13607171296         -6452.874096977835        702.2361455559106         1194.684446985495         -0.6494121599804413       -7.678755675751075        1.004135130374218         
28620.13607190972         -6452.885761611602        702.106866231032          1194.701564859846         -0.6495642002328889       -7.678841156587606        1.004018772147198         
28620.13607215277         -6452.900619224135        701.944159012371          1194.723147945663         -0.6492107900547365       -7.678899204691398        1.00408235156885          
28620.13607234954         -6452.912122405392        701.8147791741656         1194.740964581365         -0.6490725502913794       -7.678885982684643        1.004149205175219         
28620.13607256945         -6452.921389422458        701.6705049246023         1194.75943490176          -0.6490362986597236       -7.67873595799629         1.004129001958247         
28620.13607280093         -6452.935278310087        701.5160508937157         1194.779454207866         -0.648708061961254        -7.678694088558376        1.004020346352916         
28620.13607300926         -6452.948603933875        701.3760692596617         1194.796977374266         -0.6487289627697741       -7.679150323866435        1.003990646027054         
28620.13607321759         -6452.958350523005        701.2384363903953         1194.815669218347         -0.6484942032645791       -7.678848963886965        1.003773382894757         
28620.13607341435         -6452.970543222021        701.1087695075914         1194.832603621277         -0.6483875983983964       -7.678921126214473        1.004124541041718         
28620.13607363426         -6452.981784966798        700.9632629164313         1194.851952541242         -0.6480997577825768       -7.678924162823284        1.003974276993026         
28620.13607385417         -6452.994954614163        700.8158162084745         1194.87068352666          -0.6480325340324411       -7.678920495715348        1.003850435811849         
28620.1360740625          -6453.007551767012        700.6764380679136         1194.88849540181          -0.647816046514853        -7.678926399681287        1.003668134897655         
28620.13607428241         -6453.017927945089        700.5313841248819         1194.907737397796         -0.6478823868686121       -7.679105667714752        1.003708928703438         
28620.13607449074         -6453.029536857151        700.3929642812939         1194.927826712397         -0.6474771984293426       -7.679047580406035        1.003712396386657         
28620.1360746875          -6453.040125289222        700.2630306831223         1194.944023229212         -0.6473805454964825       -7.679037891843301        1.003612051625764         
28620.1360749074          -6453.053521145926        700.1170159964827         1194.962241998895         -0.6473898146817544       -7.67896804401049         1.003527824467925         
28620.13607512731         -6453.065820928533        699.9710204199394         1194.98085881885          -0.6471391178537214       -7.67886032533289         1.003726071957906         
28620.13607533564         -6453.079573779914        699.8330709837066         1195.000641357673         -0.6468305018973655       -7.67883000993174         1.003664035093003         
28620.1360755787          -6453.091064215262        699.6728183310614         1195.020253259315         -0.6466116491524202       -7.679017210535001        1.003724706678164         
28620.13607583333         -6453.104775918481        699.503370966743          1195.043642263221         -0.646489847146967        -7.679103516844841        1.003469256036741         
28620.13607605324         -6453.118958754771        699.3559904675782         1195.060503335082         -0.6462723017343726       -7.679109734577574        1.00333794374234          
28620.13607626157         -6453.130074856359        699.2202074685933         1195.080561861794         -0.6461964955308678       -7.679291866595436        1.0034657096873           
28620.13607650463         -6453.141617625634        699.0583306017076         1195.100244028308         -0.645926495950741        -7.679145132048363        1.003419617833206         
28620.13607671296         -6453.155550121282        698.9200735247225         1195.117507126671         -0.6456356870890835       -7.679017397097541        1.003344624549714         
28620.13607692129         -6453.165927190518        698.782011025687          1195.13620592255          -0.6454190457178581       -7.67917623670243         1.003411495553086         
28620.1360771412          -6453.178809207692        698.6342145569854         1195.155300200628         -0.6454495222279949       -7.679291586486279        1.003291405166079         
28620.13607733796         -6453.189143363928        698.503823080751          1195.172849848278         -0.6453511866020499       -7.679211718959023        1.00320226021746          
28620.13607753472         -6453.199084248075        698.3760378121608         1195.191378990175         -0.6451379767951771       -7.679314733201691        1.003258532152145         
28620.1360777662          -6453.212492707717        698.2219924893531         1195.210400191596         -0.6449209772997685       -7.679321446830031        1.003324661930899         
28620.13607800926         -6453.227100518317        698.0605603036801         1195.231467002599         -0.6447771474595881       -7.679255454454418        1.00320325155639          
28620.13607820602         -6453.236749681484        697.9272065050137         1195.247154304367         -0.6446137622767383       -7.679290444948568        1.003206451791773         
28620.1360783912          -6453.247002190328        697.8047222483215         1195.264616176849         -0.6445188387726553       -7.67913489110522         1.003175641154973         
28620.13607885416         -6453.272358910664        697.4988522500543         1195.306842116659         -0.6442770858572564       -7.679400438609775        1.00309353033456          
28620.13607907407         -6453.285778561703        697.3516466662961         1195.324101227585         -0.6439551503429691       -7.679256567210147        1.003168240423918         
28620.13607929398         -6453.296444314185        697.2070558974279         1195.341787219272         -0.6436907383115218       -7.679318509261674        1.003105096379978         
28620.13607952546         -6453.310105540625        697.0533170390593         1195.36102103745          -0.6436358908921428       -7.679403060473343        1.003222643927014         
28620.13607972222         -6453.321076536587        696.9238724756832         1195.380468502216         -0.6434307409872352       -7.679441507304331        1.003017538225112         
28620.1360799537          -6453.336011799292        696.7697871589349         1195.399925387571         -0.6432541543886784       -7.679429449436176        1.002813225644561         
28620.13608015046         -6453.345388863178        696.6402357780713         1195.417041980967         -0.6432669051559431       -7.679611747407673        1.003020152340788         
28620.13608038194         -6453.358573783375        696.4848108847159         1195.436785236612         -0.6429320218818448       -7.679404696480042        1.002828425588526         
28620.1360805787          -6453.367706406741        696.3548818818751         1195.455244649072         -0.6429498373538972       -7.679568364459068        1.002912999180943         
28620.13608078704         -6453.380201110348        696.2167840090879         1195.472440542423         -0.6427734308287862       -7.679669640422488        1.002940976396165         
28620.13608119213         -6453.403101237145        695.9468584455219         1195.506871702599         -0.6423235035235072       -7.679475012732611        1.002588234772107         
28620.13608142361         -6453.415524821106        695.793105753865          1195.527268737227         -0.6420919916681783       -7.679523163425204        1.002793822162862         
28620.13608160879         -6453.42668923927         695.6733302626101         1195.545323112417         -0.6420878456508458       -7.679756860382538        1.002766621730816         
28620.1360818287          -6453.439686025476        695.5249346884087         1195.563540599617         -0.6419301715135832       -7.679569150883252        1.00273441989679          
28620.13608202546         -6453.449350093428        695.3952641149451         1195.580179751251         -0.6417722459029981       -7.679598202665728        1.002641504073779         
28620.1360822338          -6453.462008400288        695.2567524329294         1195.598415598218         -0.6414867529416324       -7.679521030853518        1.002810081989867         
28620.13608243056         -6453.470359019239        695.1265279968885         1195.613272260406         -0.6414068401230641       -7.679704242535164        1.002497254567901         
28620.13608269676         -6453.486295186608        694.9492265428753         1195.636604472408         -0.6410581029508713       -7.679577371151883        1.002607278445527         
28620.13608288195         -6453.495044903241        694.8267229717588         1195.654353530036         -0.6409431019855342       -7.67952977625696         1.002564881046549         
28620.13608309028         -6453.507517923836        694.6877525171113         1195.670064618785         -0.6408640513429495       -7.67968442987359         1.002395086873922         
28620.13608332176         -6453.522406674291        694.5332006456049         1195.690397952266         -0.6407645720804245       -7.679746265273431        1.00229073613855          
28620.13608353009         -6453.534075837545        694.3967974049967         1195.709432847359         -0.6405590964892258       -7.679666725756807        1.002476974137749         
28620.13608373842         -6453.543844444609        694.2581436603989         1195.72762402724          -0.6403984130375858       -7.679724944543293        1.00233146648431          
28620.13608398148         -6453.559363117192        694.0977227456959         1195.749625800767         -0.6401656953431091       -7.679737560383629        1.002503267971011         
28620.13608416666         -6453.569018690044        693.9749287998999         1195.764215089168         -0.6399328471974944       -7.679713130556634        1.002458509311107         
28620.13608436342         -6453.579456701015        693.8430859449587         1195.780394614706         -0.6397818787893919       -7.679859525996847        1.00241714001901          
28620.13608457176         -6453.591638134193        693.7048957005244         1195.800146392127         -0.6396348533969876       -7.67978670916562         1.002295111230259         
28620.13608482639         -6453.604142671988        693.5358362437651         1195.820824304548         -0.6396890599181895       -7.679857095033563        1.002374712458708         
28620.13608502315         -6453.613732486826        693.4062560149674         1195.838212838397         -0.6393528229970552       -7.679863326369367        1.002069309388806         
28620.13608524306         -6453.628490445964        693.2577034335026         1195.857914624035         -0.6392965005874437       -7.679971448064938        1.002026345680326         
28620.13608547454         -6453.639722423945        693.1066892332082         1195.878383046922         -0.6389091310928643       -7.679899887768977        1.002105037765222         
28620.13608569444         -6453.654588605439        692.9576776976112         1195.896407363047         -0.6388244343623138       -7.679979050201639        1.001954999064258         
28620.13608590278         -6453.662551522947        692.8209451357509         1195.91413033979          -0.6385783924849194       -7.679988952977478        1.002115914121603         
28620.13608614583         -6453.678818922706        692.6585616867374         1195.936333185968         -0.6384358326791866       -7.679826035251934        1.002038413292276         
28620.13608634259         -6453.686574367263        692.5297824706001         1195.953129419139         -0.6384327818391933       -7.680006465368026        1.002008035754584         
28620.13608658565         -6453.700378849861        692.3685526684301         1195.974281030833         -0.6380832018236966       -7.679986164133532        1.002009919837583         
28620.1360867824          -6453.713036934156        692.237291283684          1195.992025507994         -0.6380816012376344       -7.679991981771122        1.002132101080639         
28620.13608701389         -6453.72308248418         692.0863981146298         1196.012050818571         -0.6379384013926503       -7.67999950489105         1.002036788014986         
28620.13608722222         -6453.735775457187        691.9462651198286         1196.02960901137          -0.6376252473910662       -7.679961182353145        1.001736560115999         
28620.13608744212         -6453.74850571097         691.8002793793665         1196.049291437644         -0.6375562547534539       -7.680098517637333        1.001835863195564         
28620.13608767361         -6453.761320133343        691.6472147248708         1196.067256603622         -0.6371639802556993       -7.680101960907599        1.001885130656047         
28620.1360879051          -6453.774708085236        691.491358011179          1196.088993518709         -0.6369781127275163       -7.68014439610627         1.001759307166573         
28620.13608811343         -6453.785577993667        691.3554981230845         1196.109149725337         -0.6370245537086718       -7.680218644647009        1.001835380475472         
28620.13608835648         -6453.799193384208        691.194513387175          1196.126617141318         -0.6368325626842276       -7.680293302701246        1.001586019957995         
28620.13608855323         -6453.810892696793        691.0637289977591         1196.144306125278         -0.6366330532963044       -7.680260306768735        1.001700983633363         
28620.13608876158         -6453.820646260187        690.9226693924443         1196.161871889083         -0.6365540134438766       -7.680182568925678        1.001638253414706         
28620.13608895833         -6453.832754115747        690.7935838289503         1196.17935807333          -0.6363622368618399       -7.680144357445825        1.001626463666192         
28620.13608927084         -6453.847995034917        690.5883262899322         1196.20774428804          -0.6360707480876345       -7.680370005308841        1.001641204983564         
28620.13608946759         -6453.858394790749        690.4568367304162         1196.224974546866         -0.6360210454374952       -7.680292627346166        1.00167501713938          
28620.13608984953         -6453.882741287362        690.2019520548627         1196.255851669905         -0.6356772471272837       -7.680453423262367        1.001555166600946         
28620.13609009259         -6453.893977384643        690.0416908856654         1196.278102127102         -0.635437694786101        -7.680336907326541        1.001383682868444         
28620.13609042824         -6453.911518022614        689.8185505910711         1196.308025985903         -0.635106672040042        -7.680339630567238        1.001386499573535         
28620.136090625           -6453.924506301868        689.6874532735343         1196.323083613549         -0.6348921729012764       -7.680382270623868        1.001403239126383         
28620.13609104166         -6453.947414482494        689.4109081143068         1196.359601847999         -0.6349009517580632       -7.680287513700329        1.001420851555991         
28620.13609123842         -6453.956615864719        689.2833033842606         1196.377275453916         -0.6344576033913837       -7.680472371697877        1.001211129065811         
28620.136093125           -6454.060978274253        688.0310238211086         1196.540527969133         -0.6330367141671219       -7.680775313094734        1.000840752614401         
28620.13609335648         -6454.07502769892         687.8757781185119         1196.560448455784         -0.6329877212015639       -7.680361573737627        1.001151032229334         
28620.13609358796         -6454.085854028144        687.7227376465139         1196.579983032293         -0.6328347047715136       -7.680382095531506        1.000924557016065         
28620.13609378472         -6454.096822475944        687.5910114350194         1196.597346692159         -0.6325598636917387       -7.680569573783224        1.00096635545526          
28620.13609408565         -6454.110494139783        687.3920273423666         1196.623206344375         -0.6324905131192219       -7.680651673207452        1.000879445122815         
28620.13609432871         -6454.124853685385        687.2301947172533         1196.644342029084         -0.6321794660137888       -7.680628567372223        1.001028606922895         
28620.13609453704         -6454.138953050106        687.0916826729883         1196.661906740055         -0.6320616312498371       -7.680689133949447        1.00074412819254          
28620.13609475694         -6454.149951023477        686.9472495486167         1196.681005016982         -0.6317833255550047       -7.680663303179391        1.000851631308718         
28620.13609496528         -6454.164378740506        686.8092482279897         1196.698145086114         -0.631524798860342        -7.680644781569159        1.000886764617527         
28620.13609517361         -6454.17390559431         686.6721948506835         1196.717464930116         -0.6315428345424849       -7.680640690162418        1.000788280744772         
28620.13609539352         -6454.184371560801        686.5248877186278         1196.736445534536         -0.6311843978514747       -7.680870707677782        1.000633580585724         
28620.13609559027         -6454.195454297273        686.3933571864777         1196.752623366826         -0.6310815890194961       -7.680781435251236        1.000701287342495         
28620.13609583333         -6454.20915650284         686.2320283901913         1196.773585309059         -0.630964776621168        -7.680632755171004        1.000721619076233         
28620.13609603009         -6454.220028988708        686.1019469169008         1196.792693770108         -0.6307438837721629       -7.680623893056172        1.000676633377374         
28620.13609625            -6454.229594256978        685.9570391131255         1196.810150686955         -0.6306011592860148       -7.68064968069125         1.000517009781232         
28620.13609649305         -6454.244278572754        685.7938240262939         1196.831067378577         -0.6303854685982146       -7.680785697199275        1.000415364880785         
28620.13609668981         -6454.254527383283        685.6636535441778         1196.847893677823         -0.6303417832279916       -7.680904769099318        1.000468887152898         
28620.13609689815         -6454.267640462474        685.5250616126344         1196.866181616421         -0.6300902109644996       -7.680885895738905        1.00057082717046          
28620.13609712963         -6454.279566638027        685.3721501011986         1196.885791420687         -0.6298139702551063       -7.680864176410764        1.000599361255087         
28620.13609732639         -6454.291008848025        685.2394134627436         1196.904001404346         -0.6299012327962823       -7.680945628048542        1.000440779163617         
28620.13609753472         -6454.300773191577        685.1022668175007         1196.921882610555         -0.6297505662523266       -7.680881028662644        1.000385743463279         
28620.13609773148         -6454.313735455168        684.9721488193645         1196.940164872952         -0.6297553663670055       -7.680937048108253        1.000455038780497         
28620.13609796296         -6454.326353144282        684.8210695096195         1196.957253474922         -0.6293490321014443       -7.68085917107967         1.000153945053243         
28620.13609815972         -6454.333676515696        684.6880712258372         1196.974446220988         -0.6292069338452455       -7.680890563849172        1.000268899221688         
28620.13609836805         -6454.34656673026         684.5498370596604         1196.993501550842         -0.6291028435388097       -7.681015669245766        1.000274203038944         
28620.13609862268         -6454.360173303941        684.3829729641513         1197.014429314554         -0.6288732561956905       -7.681078382118954        1.000140405403288         
28620.13609883102         -6454.372739304948        684.2414144230545         1197.03382022757          -0.6287200161308583       -7.680954792624687        1.000096313823644         
28620.13609903935         -6454.382437841331        684.1055731859905         1197.052954012952         -0.6285403363980963       -7.680986023513005        1.000135486850908         
28620.13609927083         -6454.394741410524        683.9488076946882         1197.072003523892         -0.6282665946294718       -7.681089848137352        1.000169254217103         
28620.13609952546         -6454.409486431186        683.7827614898763         1197.094600718747         -0.6281736393612958       -7.681086268646697        1.000217426024615         
28620.13609974537         -6454.419747928296        683.635357781877          1197.113468483809         -0.6279322769702764       -7.68092942338702         1.000270249516665         
28620.13609994213         -6454.430948193094        683.5054956937087         1197.1292848447           -0.6277771134562131       -7.681138278202452        1.000022912501612         
28620.13610016204         -6454.44550223724         683.3593882438353         1197.14844498484          -0.6275766283508306       -7.681205073723589        1.000024706901878         
28620.1361003588          -6454.453477740048        683.229376137082          1197.162881133377         -0.6273929531686655       -7.681166424879391        1.000240832318114         
28620.1361005787          -6454.46744586681         683.08121332852           1197.18328830989          -0.6272550387758545       -7.681007060671327        0.9998391567464249        
28620.13610081018         -6454.478798327766        682.9289790900069         1197.206278841098         -0.6269769731789936       -7.681237261914248        0.9999576069423894        
28620.13610100694         -6454.489474805016        682.7971844888045         1197.220663216107         -0.6268815916795027       -7.681115024265866        0.9998630303335423        
28620.13610120371         -6454.500532258275        682.6679315380502         1197.236844720755         -0.6268173286982375       -7.68150661234977         0.9999210939239906        
28620.13610144676         -6454.515295784119        682.5088883028593         1197.25788987666          -0.6265662137225461       -7.681271723034085        0.9998400790927993        
28620.13610164352         -6454.524350155661        682.3777430991776         1197.27700426225          -0.6265291124480314       -7.681209570695859        0.9998477459120902        
28620.13610190973         -6454.538410031991        682.2001124668511         1197.300187886398         -0.6262220335493258       -7.681266051861208        0.9996833738593347        
28620.13610210648         -6454.549183281865        682.07053218902           1197.316317594715         -0.6261088320833607       -7.681056420835536        0.9998981822929636        
28620.13610233796         -6454.563256946763        681.9147383289462         1197.336272152754         -0.6258879325226728       -7.681337480157675        0.9996080836459137        
28620.13610253472         -6454.571863285963        681.7854610519745         1197.352699270508         -0.6256953443555819       -7.681300253505812        0.9997862864035569        
28620.13610273148         -6454.582896425241        681.655100568687          1197.370898334044         -0.6256847153093877       -7.681277154590036        0.9996278030564703        
28620.13610298611         -6454.59673297776         681.4849383025503         1197.391143718712         -0.6254285122729938       -7.681338554690815        0.9996713752136465        
28620.13610320602         -6454.609775000868        681.3383671946143         1197.411341080949         -0.6252491016910138       -7.68129402870649         0.9995935777748283        
28620.13610341435         -6454.619420722966        681.2007230121184         1197.429320723161         -0.6250138722655837       -7.681351420851073        0.999776452439513         
28620.13610365741         -6454.634240929522        681.0397211494231         1197.451497770181         -0.6249072441678921       -7.681282514902054        0.9994464572043535        
28620.13610388889         -6454.645317895285        680.8860690689861         1197.46868955883          -0.6248263018012727       -7.681456006634924        0.999652177867081         
28620.13610409722         -6454.657540482617        680.7458919874754         1197.489189715852         -0.6247269885736401       -7.681524066571405        0.9995343811288006        
28620.13610430555         -6454.668063706918        680.6092411321249         1197.507704354002         -0.6243746101711571       -7.681343468467863        0.9993831560828449        
28620.13610456018         -6454.680844199542        680.441464857839          1197.528620076816         -0.6241435628877147       -7.681574942263251        0.9993993479280004        
28620.13610476851         -6454.693703859512        680.3039875442719         1197.546350800179         -0.6240885088960088       -7.681448947671428        0.9994466808239627        
28620.13610509259         -6454.709317771105        680.0865935788905         1197.574954602041         -0.6238066685629826       -7.681446716389726        0.9993007352004588        
28620.13610532407         -6454.724160359267        679.9336394425904         1197.592988413315         -0.623582770206733        -7.681476230790598        0.9994265375957984        
28620.13610554398         -6454.736513227579        679.7890962095936         1197.613487673363         -0.6235124567182005       -7.68146640524317         0.9992935877686359        
28620.13610575231         -6454.746670371721        679.6501829929986         1197.630620298452         -0.6233108034077807       -7.68153833008297         0.9991396047023737        
28620.13610599537         -6454.758286214328        679.4890288377575         1197.653945346328         -0.6233013918636193       -7.681636014542854        0.9992918766999704        
28620.1361062037          -6454.771049593778        679.3501382621            1197.671159664887         -0.6230569409247952       -7.681546357059618        0.9992118585125094        
28620.13610643518         -6454.782534204275        679.1968145823125         1197.690253998207         -0.6226498315435951       -7.681634316510499        0.9991554964750203        
28620.13610663194         -6454.792611958842        679.0660808574873         1197.705779867573         -0.62264398198241         -7.681716273308272        0.9991815119758113        
28620.136106875           -6454.806966523758        678.9052097712271         1197.727762230833         -0.6223850826674792       -7.681602048518354        0.9990791946942708        
28620.13610709491         -6454.820305815821        678.7594411826876         1197.747718436068         -0.6223825451579843       -7.68168218842674         0.9988733238325972        
28620.13610733796         -6454.833742901446        678.5956616152615         1197.76796904233          -0.6221240973436307       -7.681729374226254        0.9991697822511921        
28620.13610755787         -6454.843061549329        678.4508313707965         1197.786813790736         -0.6219695416852123       -7.681798285941832        0.9989037014741183        
28620.1361077662          -6454.8513609942          678.3127523787171         1197.804329608362         -0.621824144949304        -7.681512543507933        0.9988692217730842        
28620.13610797454         -6454.864676160292        678.1758460550404         1197.823001042978         -0.621600012439198        -7.681747313457901        0.9990336982568916        
28620.13610822917         -6454.880621052688        678.0054936996872         1197.846857372725         -0.6213547580530477       -7.681936282569768        0.9989570133357408        
28620.1361084375          -6454.8902117677          677.8680681150586         1197.861791897915         -0.6212195902713993       -7.681932938358059        0.9988107763156248        
28620.13610865741         -6454.902646126117        677.7216613279638         1197.882069717651         -0.6211909265244999       -7.681741663849634        0.9988525929988997        
28620.13610887732         -6454.913591653355        677.5738523367692         1197.900765713521         -0.6209620481151426       -7.681672051523773        0.9989615959548936        
28620.13610912037         -6454.92680022387         677.4137212954784         1197.922466195392         -0.6205832678150652       -7.681948261893891        0.9986973973862184        
28620.13610931713         -6454.938820314404        677.2825932951851         1197.939227541801         -0.6206197467332659       -7.681984612108134        0.998744673139523         
28620.13610952547         -6454.949868474047        677.1461597993867         1197.958847846415         -0.6204084606608801       -7.681996759549977        0.9987192608300984        
28620.13610975695         -6454.960807858415        676.9934462783939         1197.978629606913         -0.6202667335347957       -7.681926466874357        0.9984506665203229        
28620.13610996528         -6454.973727997595        676.8532530776072         1197.995816317466         -0.6201093232055389       -7.68191120105744         0.9985922052522425        
28620.13611017361         -6454.982354295175        676.7174435300236         1198.012367234203         -0.619941811835675        -7.681882962707751        0.9984883828643464        
28620.13611040509         -6454.993912189635        676.5610727958382         1198.033614968583         -0.6196332858174205       -7.681975903542534        0.9986144228016478        
28620.1361106713          -6455.011403736464        676.3861728001319         1198.055348947909         -0.6195613583912077       -7.682064865628986        0.9984305332021397        
28620.13611087963         -6455.023783692215        676.2472511551161         1198.074962634013         -0.6192816042366792       -7.681976750450833        0.9983987587417136        
28620.13611107639         -6455.033668430395        676.1166870730244         1198.091077598593         -0.6191288182690872       -7.681976286865122        0.9983872752469276        
28620.13611133102         -6455.045237785374        675.9456385116869         1198.111395185568         -0.6190687182973617       -7.682104156689726        0.9986067511072668        
28620.13611152778         -6455.0563428327          675.8158345293641         1198.129340237629         -0.6189338825096738       -7.682106038462389        0.998312152349378         
28620.13611173611         -6455.068018632737        675.6784439910615         1198.146542348804         -0.6186704458682702       -7.682109328501821        0.998552423507426         
28620.13611195602         -6455.07877266473         675.5312880437051         1198.166431964798         -0.6185236497678545       -7.681990077173412        0.9983100801329846        
28620.13611216435         -6455.092378336612        675.3927108396819         1198.184259439772         -0.6185577938614398       -7.681984445134248        0.9982535006542567        
28620.13611236111         -6455.101561109837        675.2632874524431         1198.201717845767         -0.6182597801927872       -7.682079967273512        0.9982595804653849        
