truthSat.TAIModJulian     truthSat.X                truthSat.Y                truthSat.Z                truthSat.VX               truthSat.VY               truthSat.VZ               
28620.13605983797         -6452.203089149521        710.1147135784049         1193.654247203851         -0.6588574935181024       -7.677769026651942        1.005837514616812         
28620.1360600463          -6452.214947133424        709.9765135762888         1193.672352009891         -0.6586962734276539       -7.67778676346061         1.005807600874931         
28620.13606028935         -6452.228777780217        709.8152798370178         1193.693473603062         -0.6585081829495504       -7.67780745203992         1.005772700936439         
28620.13606049769         -6452.240629476523        709.677079143312          1193.711577242447         -0.6583469622204758       -7.677825181367202        1.005742786212348         
28620.13606069445         -6452.251820080636        709.5465559729242         1193.728674629661         -0.6581946979280331       -7.677841922561319        1.005714533001142         
28620.13606091434         -6452.264323505181        709.4006844765325         1193.747781900119         -0.6580245288352387       -7.677860628678402        1.005682957066252         
28620.13606113425         -6452.276824354536        709.2548049469005         1193.766889576312         -0.6578543504575913       -7.677879331932876        1.005651378964354         
28620.13606135416         -6452.289321970497        709.1089250619435         1193.785996652517         -0.6576841717519069       -7.677898031340042        1.005619800357429         
28620.13606159722         -6452.303131363133        708.9476889863125         1193.807114301841         -0.6574960791167079       -7.677918694629759        1.005584897099069         
28620.13606180555         -6452.314964841553        708.8094862904353         1193.825214560731         -0.657334856539185        -7.677936402280193        1.005554979529468         
28620.13606200231         -6452.326138239853        708.6789612294663         1193.842308755208         -0.6571825905014012       -7.677953123001685        1.005526723630915         
28620.13606219907         -6452.337309049629        708.5484358842708         1193.859402469332         -0.6570303242012738       -7.677969840643171        1.00549846732811          
28620.1360624537          -6452.351761549202        708.3795203098371         1193.881523033371         -0.6568332733058956       -7.677991470665976        1.005461899747944         
28620.13606266203         -6452.363583097108        708.2413163041189         1193.899621078292         -0.6566720495194139       -7.678009164120659        1.005431980315183         
28620.13606309027         -6452.387873831944        707.9572292923592         1193.936820923774         -0.6563406441465724       -7.678045523155683        1.005370477835827         
28620.13606332176         -6452.400998853442        707.8036681854143         1193.956928000877         -0.6561615055903969       -7.678065170613311        1.005337232455194         
28620.13606353009         -6452.412808309517        707.6654628532265         1193.97502380177          -0.6560002805798634       -7.678082849680274        1.005307311134325         
28620.13606372685         -6452.423959020006        707.5349353028809         1193.992113785855         -0.6558480122447848       -7.678099543406204        1.00527905169301          
28620.13606393518         -6452.435762833198        707.3967293520432         1194.010208539486         -0.655686786663456        -7.678117215758851        1.005249129491104         
28620.13606414351         -6452.447563744326        707.2585230831343         1194.028302754514         -0.6555255607886814       -7.678134884658409        1.005219206836114         
28620.13606434027         -6452.458706384573        707.1279946482757         1194.045391240815         -0.65537329163757         -7.678151568781769        1.00519094613483          
28620.13606458333         -6452.472467248673        706.9667532489648         1194.066499884121         -0.6551851940897092       -7.678172174328781        1.005156035298842         
28620.13606483796         -6452.486879155338        706.7978332237212         1194.088612914585         -0.654988139087695        -7.678193756051197        1.005119461380705         
28620.13606504629         -6452.498667490798        706.6596255772217         1194.106704795569         -0.6548269119421558       -7.67821140998728         1.005089536762502         
28620.13606525462         -6452.510452924166        706.5214176129823         1194.124796137906         -0.6546656845035557       -7.678229060470233        1.005059611691285         
28620.13606550925         -6452.524853401608        706.3524963363932         1194.146907047031         -0.6544686283473877       -7.678250628593285        1.00502303598906          
28620.13606570601         -6452.535978073987        706.2219659340693         1194.163992198404         -0.6543163573815703       -7.67826729133711         1.00499477248296          
28620.13606592592         -6452.548408468016        706.0760786786432         1194.183086798985         -0.6541461718753823       -7.678285910758738        1.00496318338036          
28620.13606616898         -6452.562143562573        705.9148344584729         1194.204190659231         -0.6539580717258894       -7.678306485643164        1.0049282685219           
28620.13606637731         -6452.573913356803        705.7766247830393         1194.222279098717         -0.6537968427092582       -7.678324117517451        1.004898341009677         
28620.13606657407         -6452.585026608816        705.6460931315195         1194.23936213026          -0.6536445705915481       -7.678340766672423        1.004870075721138         
28620.13606677083         -6452.596137272202        705.51556119699           1194.25644468129          -0.6534922982129068       -7.678357412747236        1.004841810028611         
28620.13606701389         -6452.609858635399        705.3543154754494         1194.277545992673         -0.653304196679134        -7.678377971292988        1.004806893027161         
28620.13606722222         -6452.621616659868        705.2161045134001         1194.295632247384         -0.6531429664762941       -7.678395589162664        1.004776963678148         
28620.13606743055         -6452.63337178219         705.0778932342602         1194.313717963363         -0.6529817359811466       -7.678413203579128        1.004747033876262         
28620.13606768518         -6452.647735212724        704.9089679070074         1194.335821995713         -0.6527846760902222       -7.678434727620803        1.004710452392296         
28620.13606790509         -6452.66013650478         704.7630774706211         1194.35491119417          -0.6526144876513931       -7.67845331241455         1.004678858748117         
28620.13606811342         -6452.671882114473        704.6248651525647         1194.372995144246         -0.6524532561986329       -7.678470915512099        1.004648927461907         
28620.13606834491         -6452.684929388134        704.4712955386977         1194.393087790222         -0.6522741097975456       -7.678490470459271        1.00461566994615          
28620.13606855324         -6452.696668871023        704.3330825518622         1194.411170602891         -0.6521128777284281       -7.678508066266626        1.004585737704012         
28620.13606875            -6452.707753495608        704.2025477735031         1194.42824832014          -0.651960602728506        -7.678524681358308        1.004557467948461         
28620.13606894676         -6452.718835531516        704.0720127127134         1194.445325556799         -0.651808327468325        -7.678541293369761        1.004529197789047         
28620.13606916667         -6452.731218272929        703.9261202517876         1194.46441131139          -0.6516381371637384       -7.678559856090377        1.00449760125061          
28620.136069375           -6452.7429463083          703.7879060161331         1194.482491998808         -0.6514769039438675       -7.67857743827649         1.004467667222556         
28620.13606957176         -6452.754020121321        703.657370058559          1194.499567708844         -0.6513246278573844       -7.678594040503637        1.004439395780355         
28620.13606980324         -6452.767044822391        703.5037979824609         1194.51965616415          -0.6511454791874712       -7.678613568591994        1.004406134743123         
28620.13607017361         -6452.78787689151         703.2580818484597         1194.551796308964         -0.6508588405673301       -7.678644804665606        1.004352915921053         
28620.13607039352         -6452.800241592656        703.112187421023          1194.570878714174         -0.6506886484510161       -7.678663345920321        1.004321316568516         
28620.136070625           -6452.813253574126        702.958613958968          1194.590964807876         -0.6505094985043679       -7.678682858873759        1.004288053547282         
28620.13607083333         -6452.824961293982        702.820397509481          1194.609041723406         -0.6503482632450789       -7.678700416886663        1.00425811635037          
28620.13607104167         -6452.8366661116          702.6821807439808         1194.627118100062         -0.6501870276947328       -7.678717971446221        1.004228178700818         
28620.13607125            -6452.848368026976        702.5439636625297         1194.645193937837         -0.650025791853402        -7.678735522552424        1.004198240598639         
28620.13607149306         -6452.862016593463        702.3827100015926         1194.666281734143         -0.6498376830041737       -7.678755994478329        1.004163312240711         
28620.13607171296         -6452.874361892598        702.2368134617689         1194.685360536853         -0.6496674889423451       -7.678774512646755        1.004131709862237         
28620.13607190972         -6452.885404945537        702.1062741542418         1194.702430535573         -0.6495152097703175       -7.678791078272769        1.004103433622478         
28620.13607215277         -6452.899042140462        701.9450270055801         1194.723515336847         -0.6493271088045312       -7.678811536466223        1.004068505255851         
28620.13607234954         -6452.910080056108        701.8144793898784         1194.740585265121         -0.6491748200953887       -7.678828096180905        1.00404022645041          
28620.13607256945         -6452.922412760834        701.6685814802645         1194.759661729183         -0.6490046247723172       -7.678846599363317        1.004008622108036         
28620.13607280093         -6452.935391061798        701.5150043535415         1194.779741568943         -0.6488254714510421       -7.678866072240553        1.003975353834512         
28620.13607300926         -6452.947068469141        701.3767846065385         1194.797812855835         -0.6486642331553844       -7.678883594184788        1.003945411910686         
28620.13607321759         -6452.95874297419         701.2385645441717         1194.815883603769         -0.6485029945694234       -7.678901112675597        1.003915469534361         
28620.13607341435         -6452.969766230708        701.1080230846443         1194.832949926378         -0.6483507134161883       -7.678917654745937        1.003887190207909         
28620.13607363426         -6452.982083277393        700.9621234735948         1194.852023482728         -0.6481805165268805       -7.678936139296899        1.003855583424263         
28620.13607385417         -6452.994397090333        700.8162235113756         1194.871096438545         -0.6480103193143584       -7.678954620000034        1.003823976136488         
28620.1360740625          -6453.006059824923        700.67800217067           1194.889165000618         -0.6478490795517958       -7.678972124485195        1.003794031925162         
28620.13607428241         -6453.018367340555        700.5321015248032         1194.908236786947         -0.6476788817101006       -7.67899059769517         1.003762423655706         
28620.13607449074         -6453.030024109264        700.3938795365632         1194.926304241067         -0.6475176413516318       -7.67900809508153         1.003732478514395         
28620.1360746875          -6453.041030614762        700.2633362585043         1194.943367452806         -0.6473653585247663       -7.67902461721985         1.003704196576643         
28620.1360749074          -6453.053328292492        700.1174422944224         1194.962436528577         -0.6471951687232337       -7.679043078522201        1.003672588538254         
28620.13607512731         -6453.065623383805        699.9715403005695         1194.981506007463         -0.6470249696411574       -7.679061536948471        1.003640978332172         
28620.13607533564         -6453.077268382085        699.8333170355489         1194.999571275551         -0.6468637281078914       -7.679079020329184        1.003611031356217         
28620.1360755787          -6453.090850545163        699.6720561619881         1195.020646740354         -0.6466756126198601       -7.679099413241825        1.003576092645885         
28620.13607583333         -6453.10507524083         699.5031157399387         1195.042725011759         -0.6464785388289404       -7.679120772203825        1.003539489527089         
28620.13607605324         -6453.117356716164        699.3572122700599         1195.061791961744         -0.6463083383889622       -7.679139214428397        1.003507877198915         
28620.13607626157         -6453.128988815071        699.2189876069825         1195.079854833994         -0.6461470955695926       -7.679156682460101        1.00347792821262          
28620.13607650463         -6453.14255592885         699.057725102705          1195.100927503606         -0.6459589785815124       -7.67917705746552         1.003442987156964         
28620.13607671296         -6453.154181739275        698.9194997585207         1195.118989207826         -0.6457977351356839       -7.679194518014525        1.003413037190724         
28620.13607692129         -6453.165804647316        698.7812741000774         1195.137050372942         -0.645636491400835        -7.679211975109964        1.003383086772221         
28620.1360771412          -6453.178070123733        698.6353688975238         1195.156114351251         -0.6454662893672449       -7.67923039829734         1.003351471950948         
28620.13607733796         -6453.189041756219        698.5048218406629         1195.173171085831         -0.6453140030643643       -7.67924687894012         1.003323184578488         
28620.13607753472         -6453.200010799834        698.3742745036573         1195.190227339524         -0.6451617165038774       -7.679263356502385        1.003294896802659         
28620.1360777662          -6453.212912242554        698.2206890427057         1195.210292904658         -0.6449825555147564       -7.679282737925832        1.003261616549979         
28620.13607800926         -6453.226454900967        698.0594238915691         1195.231361031685         -0.644794436092643        -7.679303083831636        1.003226671683835         
28620.13607820602         -6453.237415111937        697.9288755991696         1195.248415644646         -0.644642148653722        -7.679319550883856        1.003198382531888         
28620.1360783912          -6453.247728239678        697.8060063623872         1195.264466605764         -0.6444988190643653       -7.679335046471884        1.003171757079272         
28620.13607885416         -6453.273500644225        697.4988367367704         1195.304591550305         -0.6441404994026554       -7.679373772929859        1.003105192870943         
28620.13607907407         -6453.285738256038        697.3529217910432         1195.323651119728         -0.6439702867630842       -7.679392163135873        1.003073572176112         
28620.13607929398         -6453.297972074536        697.2070131652752         1195.342709217213         -0.6438000815822927       -7.679410548653189        1.003041952422817         
28620.13607952546         -6453.310846284532        697.0534247608047         1195.362769723418         -0.6436209178872736       -7.679429897672123        1.003008667927791         
28620.13607972222         -6453.321786545676        696.9228743127717         1195.379820630289         -0.6434686284669029       -7.679446340985814        1.002980375668195         
28620.1360799537          -6453.334654126603        696.7692851925335         1195.399879904947         -0.6432894641140777       -7.679465682116732        1.002947090140657         
28620.13608015046         -6453.345588753028        696.638734136222          1195.416929764989         -0.6431371741347157       -7.679482118725592        1.002918797003451         
28620.13608038194         -6453.358449704862        696.4851443005077         1195.436987808064         -0.6429580091244232       -7.679501451968457        1.002885510443463         
28620.1360805787          -6453.369378696548        696.3545926361656         1195.454036621243         -0.6428057185863582       -7.679517881872456        1.002857216428701         
28620.13608078704         -6453.38094774824         696.2163611577496         1195.47208778151          -0.6426444695016587       -7.679535274883624        1.002827257620674         
28620.13608119213         -6453.403434817715        695.9475768314179         1195.507185716077         -0.6423309287914811       -7.67956908474076         1.002769003088942         
28620.13608142361         -6453.416279644625        695.7939852565754         1195.527240763249         -0.6421517621833578       -7.679588398796311        1.002735714017853         
28620.13608160879         -6453.426552926153        695.6711117186056         1195.543284321621         -0.6420084286413974       -7.679603846970762        1.00270908235924          
28620.1360818287          -6453.438749469314        695.5251990712659         1195.562335493744         -0.6418382197654608       -7.679622188133568        1.002677456800837         
28620.13608202546         -6453.449659424565        695.3946453546016         1195.579380769986         -0.641685927342014        -7.679638595385782        1.002649159821757         
28620.1360822338          -6453.461208319996        695.2564117035582         1195.597428185206         -0.6415246762615152       -7.679655964412653        1.002619197875131         
28620.13608243056         -6453.472112945004        695.1258574127511         1195.614472471039         -0.6413723833107504       -7.679672365322302        1.002590900066151         
28620.13608269676         -6453.486862140316        694.9492246932153         1195.637531621454         -0.6411663394992595       -7.679694549884784        1.002552614153606         
28620.13608288195         -6453.497119655067        694.8263494569782         1195.653572250208         -0.6410230043975451       -7.679709979298036        1.002525980040172         
28620.13608309028         -6453.508656617876        694.6881145211521         1195.671617448175         -0.6408617521371729       -7.679727334126027        1.002496016235801         
28620.13608332176         -6453.521472061226        694.5345197816716         1195.691667035564         -0.6406825826226006       -7.679746613217486        1.002462722589886         
28620.13608353009         -6453.533002896437        694.3962841865007         1195.709711094889         -0.6405213297568213       -7.67976396075411         1.002432757831626         
28620.13608373842         -6453.544530829095        694.2580482791052         1195.727754614844         -0.6403600766043828       -7.679781304836916        1.002402792621544         
28620.13608398148         -6453.557976415352        694.0967726592762         1195.74880470641          -0.6401719475643283       -7.67980153523494         1.002367832638748         
28620.13608416666         -6453.56821801982         693.9738957114248         1195.76484237864          -0.6400286108911085       -7.679816945716176        1.00234119604863          
28620.13608436342         -6453.579097211693        693.8433386841926         1195.781881938408         -0.6398763154278317       -7.67983331636236         1.002312894280505         
28620.13608457176         -6453.590613534082        693.7051015285205         1195.799923300803         -0.6397150611294771       -7.679850646629822        1.002282927263273         
28620.13608482639         -6453.60468509745         693.536144581341          1195.821973122308         -0.6395179721538053       -7.67987182337741         1.002246300295386         
28620.13608502315         -6453.615555608457        693.4055866212765         1195.839011068837         -0.6393656758343075       -7.679888183694005        1.002217997176187         
28620.13608524306         -6453.627701939266        693.2596685721068         1195.858052910267         -0.6391954619987145       -7.679906465107974        1.002186363801438         
28620.13608547454         -6453.640484056779        693.1060702504031         1195.878096304556         -0.6390162891958584       -7.679925704544178        1.002153064968503         
28620.13608569444         -6453.652623749238        692.9601514884123         1195.897136912264         -0.6388460747061133       -7.679943978058986        1.002121430560692         
28620.13608590278         -6453.664121527279        692.8219123410285         1195.915174828286         -0.6386848185798701       -7.679961286260018        1.002091460657484         
28620.13608614583         -6453.677531933078        692.6606329420293         1195.936218381823         -0.6384966860713245       -7.679981474795871        1.002056495199552         
28620.13608634259         -6453.688385082208        692.5300731180664         1195.953253101643         -0.6383443880414343       -7.679997814453071        1.002028189378585         
28620.13608658565         -6453.70178833896         692.3687929520645         1195.974295326472         -0.6381562548291722       -7.680017994482054        1.001993222808264         
28620.1360867824          -6453.71263506275         692.2382401873599         1195.991327968688         -0.6380039651885073       -7.680034326292063        1.001964917751935         
28620.13608701389         -6453.725393988128        692.0846316286628         1196.01136793595          -0.6378247810808525       -7.68005353833273         1.001931613545866         
28620.13608722222         -6453.736873382868        691.9463905093904         1196.029402435239         -0.6376635231455225       -7.680070824658905        1.001901640782321         
28620.13608744212         -6453.748986735252        691.800476670497          1196.04843726398          -0.6374933150852052       -7.680089066629368        1.001870004040526         
28620.13608767361         -6453.761735447108        691.6468670170598         1196.068475332857         -0.6373141299733899       -7.680108266516631        1.001836698245477         
28620.1360879051          -6453.774479937942        691.4932646597757         1196.088511733775         -0.6371349534682444       -7.680127461179678        1.001803393558146         
28620.13608811343         -6453.785946915772        691.3550222100254         1196.106543925088         -0.6369736943126254       -7.680144732730557        1.001773418862923         
28620.13608835648         -6453.799321387925        691.1937389590992         1196.127580799689         -0.6367855582707755       -7.680164878507794        1.001738447814486         
28620.13608855323         -6453.810144811225        691.0631836977486         1196.144609110955         -0.6366332663402384       -7.680181182591767        1.001710139133341         
28620.13608876158         -6453.821603395151        690.924932600911          1196.162640625355         -0.6364719973390823       -7.680198444355916        1.00168016136809          
28620.13608895833         -6453.832421488223        690.7943767690283         1196.179667945802         -0.6363197048854101       -7.680214742097258        1.001651851857869         
28620.13608927084         -6453.849599490806        690.5870029413559         1196.206712940376         -0.6360778049256116       -7.680240622894132        1.001606884556501         
28620.13608946759         -6453.860410882997        690.4564463925479         1196.223739015181         -0.6359255118146493       -7.68025691266184         1.00157857400408          
28620.13608984953         -6453.881391546732        690.2029973927607         1196.256790201285         -0.6356298658955086       -7.680288527040989        1.001523613843505         
28620.13609009259         -6453.894737798458        690.0417111225064         1196.277821829935         -0.6354417270854765       -7.680308639237682        1.001488638405888         
28620.13609042824         -6453.91316184128         689.818981769336          1196.306864300095         -0.6351819157114784       -7.680336405494598        1.001440337981968         
28620.136090625           -6453.923958639268        689.6884159121212         1196.323888545167         -0.6350296121491643       -7.680352678097557        1.00141202339564          
28620.13609104166         -6453.946813899841        689.4119225955781         1196.359938298705         -0.6347070861216394       -7.680387127557009        1.001352061766181         
28620.13609123842         -6453.957602625718        689.2813558761698         1196.376961043072         -0.6345547817691987       -7.680403390554627        1.00132374592471          
28620.136093125           -6454.060916284548        688.0294344269909         1196.540155075926         -0.6330944354563367       -7.680559167980038        1.001052225890852         
28620.13609335648         -6454.073576381408        687.875823052682          1196.560175787266         -0.6329152506871835       -7.680578262219226        1.001018908080361         
28620.13609358796         -6454.086232894572        687.7222112965308         1196.580195832245         -0.6327360655683316       -7.680597352193995        1.00098558971285          
28620.13609378472         -6454.096988113073        687.5916410036426         1196.597212346541         -0.6325837579424308       -7.680613575319645        1.000957268662521         
28620.13609408565         -6454.11343226254         687.3919447281921         1196.623236672429         -0.6323508163790966       -7.680638381199324        1.000913953336575         
28620.13609432871         -6454.126709654155        687.230651111861          1196.644255498095         -0.6321626708391836       -7.680658411456263        1.000878967193848         
28620.13609453704         -6454.13808713082         687.0923991059641         1196.662271049608         -0.6320014029270438       -7.680675576505862        1.000848978582792         
28620.13609475694         -6454.150092908484        686.9464737786062         1196.681285878661         -0.631831184338952        -7.680693690468608        1.000817325114462         
28620.13609496528         -6454.161465050056        686.8082134570402         1196.699301321395         -0.63166990688613         -7.680710849371171        1.000787333910065         
28620.13609517361         -6454.172833656963        686.669960507356          1196.717315223496         -0.6315086381099623       -7.680728003866183        1.000757343920657         
28620.13609539352         -6454.184830703919        686.5240265032905         1196.736329312293         -0.6313384096507272       -7.680746107641269        1.000725687331372         
28620.13609559027         -6454.195561531063        686.3934613625623         1196.753340407521         -0.6311861086692349       -7.680762301540923        1.00069736425482          
28620.13609583333         -6454.208814463793        686.2321651442095         1196.774354684777         -0.6309979607473255       -7.680782302692949        1.000662374311327         
28620.13609603009         -6454.219540134486        686.1015917074616         1196.791365704373         -0.6308456502432955       -7.680798490658127        1.000634048669339         
28620.13609625            -6454.231524584659        685.9556563642896         1196.810377450543         -0.6306754205584268       -7.680816579443619        1.000602390122813         
28620.13609649305         -6454.244766792929        685.7943590062348         1196.831389733324         -0.6304872715934803       -7.680836567834017        1.000567398513075         
28620.13609668981         -6454.255483781901        685.6637846470674         1196.84839913832          -0.6303349602453151       -7.680852745468329        1.000539071522266         
28620.13609689815         -6454.266828359746        685.5255291435108         1196.866408571664         -0.6301736891318174       -7.680869871369842        1.000509077799435         
28620.13609712963         -6454.279430041624        685.3719115558289         1196.886418419953         -0.6299944986749372       -7.680888896097954        1.000475750911833         
28620.13609732639         -6454.29013865345         685.2413363071656         1196.903426266928         -0.6298421865129029       -7.680905063763817        1.000447422619649         
28620.13609753472         -6454.301474361358        685.1030798619746         1196.92143405058          -0.6296809145378761       -7.68092217911048         1.000417427518933         
28620.13609773148         -6454.312177642249        684.972504047554          1196.938440906051         -0.6295286018582568       -7.680938340432753        1.000389098398664         
28620.13609796296         -6454.32476642237         684.8188850906442         1196.958448354731         -0.6293494101487332       -7.680957349808308        1.000355769506955         
28620.13609815972         -6454.335464067679        684.6883086783789         1196.975454162008         -0.6291970969222326       -7.680973504424467        1.000327439511334         
28620.13609836805         -6454.346788163966        684.5500510013802         1196.993459785948         -0.6290358238204042       -7.680990605953768        1.00029744260703          
28620.13609862268         -6454.36062478386         684.3810689781709         1197.015465926388         -0.6288387118691993       -7.681011503131807        1.00026077911171          
28620.13609883102         -6454.371942429209        684.2428106172647         1197.033470350431         -0.628677438141869        -7.681028596984741        1.000230781205505         
28620.13609903935         -6454.38325717163         684.1045519487003         1197.051474234508         -0.6285161641331792       -7.681045687383299        1.000200782848468         
28620.13609927083         -6454.395825702977        683.9509308450928         1197.071477916846         -0.6283369704602888       -7.681064672663592        1.000167450811909         
28620.13609952546         -6454.409646948081        683.7819471926168         1197.09348119744          -0.6281398570191323       -7.681085551546203        1.000130784928881         
28620.13609974537         -6454.421579988134        683.6360063958689         1197.112483381523         -0.627969622345633        -7.681103579155713        1.000099118397073         
28620.13609994213         -6454.432254177033        683.5054274979419         1197.129484825701         -0.6278173068460177       -7.681119705859619        1.00007078475867          
28620.13610016204         -6454.444181088628        683.3594860523315         1197.148485869771         -0.6276470715792776       -7.68113772617648         1.00003911727524          
28620.1361003588          -6454.45484979416         683.2289065739606         1197.165486293922         -0.6274947555490042       -7.681153846355369        1.000010782785413         
28620.1361005787          -6454.466770577274        683.0829644797501         1197.184486197945         -0.6273245196893281       -7.681171859379547        0.9999791143504181        
28620.13610081018         -6454.479315275708        682.9293408529862         1197.204485446876         -0.6271453237096207       -7.681190816299507        0.9999457786131536        
28620.13610100694         -6454.489975451518        682.7987604721696         1197.221484284259         -0.6269930068544209       -7.681206926328313        0.9999174427989878        
28620.13610120371         -6454.50063303794         682.6681798175085         1197.238482639929         -0.626840689748928        -7.681223033275829        0.999889106582815         
28620.13610144676         -6454.51379471678         682.5068739249296         1197.259479943625         -0.6266525329790252       -7.681242925839242        0.9998541024666575        
28620.13610164352         -6454.52444651514         682.3762926583354         1197.276477222502         -0.6265002153142726       -7.681259025899148        0.9998257653519226        
28620.13610190973         -6454.538853650206        682.1996234502874         1197.299472774207         -0.6262941380756583       -7.68128080342863         0.9997874262627631        
28620.13610210648         -6454.549498729706        682.0690492211328         1197.316467919822         -0.6261418287824438       -7.681296895291838        0.9997590898691905        
28620.13610233796         -6454.562019774299        681.9154230939318         1197.336462768226         -0.6259626305176096       -7.68131582406446         0.99972575045988          
28620.13610253472         -6454.572659844309        681.7848405881866         1197.353457865103         -0.6258103117205661       -7.681331910167974        0.9996974115245708        
28620.13610273148         -6454.583297324895        681.6542578090039         1197.370452480216         -0.6256579926737011       -7.681347993190151        0.9996690721873429        
28620.13610298611         -6454.597059632423        681.485267924248          1197.39244479638          -0.6254608735364269       -7.681368801938929        0.9996323971543286        
28620.13610320602         -6454.608941771744        681.3393217463183         1197.41143751102          -0.6252906339449945       -7.681386768978161        0.9996007227205281        
28620.13610341435         -6454.620195551636        681.2010566313107         1197.429430053958         -0.6251293540444396       -7.681403786833255        0.9995707148991244        
28620.13610365741         -6454.633321292389        681.039746943356          1197.45042067137          -0.6249411938068633       -7.681423636631373        0.9995357052047256        
28620.13610388889         -6454.64581832426         680.8861182816144         1197.470411052044         -0.6247619932266728       -7.681442536829508        0.9995023620685265        
28620.13610409722         -6454.65706258861         680.7478521628874         1197.488401824479         -0.624600712409357        -7.681459543361348        0.999472352770412         
28620.13610430555         -6454.668303949903        680.6095857380741         1197.506392056742         -0.6244394313125058       -7.681476546438621        0.9994423430218043        
28620.13610456018         -6454.682039449054        680.4405930254976         1197.528379384818         -0.6242423095923996       -7.681497323286114        0.9994056638284117        
28620.13610476851         -6454.693274359092        680.3023259207146         1197.546368416671         -0.6240810278746172       -7.681514318686545        0.9993756530787568        
28620.13610509259         -6454.710745115509        680.0872431497459         1197.57435028138          -0.6238301446473806       -7.681540749109566        0.9993289687950713        
28620.13610532407         -6454.723219926374        679.933612146019          1197.594336527291         -0.6236509419285802       -7.681559622865222        0.9992956222108479        
28620.13610554398         -6454.735067676964        679.7876623428805         1197.613322843156         -0.6234806990265505       -7.681577548982684        0.9992639424407791        
28620.13610575231         -6454.746288877999        679.6493937941818         1197.631309324005         -0.6233194159904726       -7.681594528069699        0.9992339295641187        
28620.13610599537         -6454.759376610014        679.4880801011361         1197.652292868863         -0.6231312520958098       -7.681614332638286        0.9991989139721114        
28620.1361062037          -6454.770591521001        679.349810890399          1197.67027817919          -0.6229699684554056       -7.681631304240266        0.9991689001196313        
28620.13610643518         -6454.783049128326        679.1961780757744         1197.690261223701         -0.6227907640835207       -7.681650157524056        0.9991355508664576        
28620.13610663194         -6454.793635276563        679.0655898869055         1197.707246287114         -0.6226384400968619       -7.681666179461922        0.999107203564122         
28620.136106875           -6454.806708708071        678.9042746893592         1197.728227170703         -0.6224502748290111       -7.68168596701317         0.9990721857537246        
28620.13610709491         -6454.818533645964        678.7583224859395         1197.747209241242         -0.6222800297361357       -7.681703865983957        0.9990405024447426        
28620.13610733796         -6454.831599550845        678.5970064970703         1197.768188724095         -0.622091863746157        -7.68172364457865         0.999005483466884         
28620.13610755787         -6454.843417678922        678.4510535778539         1197.78716952728          -0.6219216180001157       -7.681741535445867        0.9989737991016627        
28620.1361077662          -6454.854610816476        678.3127820776995         1197.80515078551          -0.6217603322704285       -7.681758481137838        0.998943781871834         
28620.13610797454         -6454.865801050884        678.1745102725537         1197.823131503425         -0.6215990462624768       -7.681775423375109        0.9989137641917492        
28620.13610822917         -6454.879474061499        678.0055109855025         1197.845107202661         -0.6214019185416401       -7.681796125862419        0.998877075304651         
28620.1361084375          -6454.890657844453        677.8672385028208         1197.863086719849         -0.6212406319155814       -7.681813060422553        0.9988470566240456        
28620.13610865741         -6454.90245979911         677.7212838848861         1197.882064512901         -0.6210703846197798       -7.681830932043635        0.9988153697505375        
28620.13610887732         -6454.914258519067        677.5753289274274         1197.901041703897         -0.6209001370142808       -7.681848799815464        0.9987836823754196        
28620.13610912037         -6454.927295446173        677.4140098953098         1197.922015793481         -0.6207119682479924       -7.681868543927012        0.9987486589035597        
28620.13610931713         -6454.937846254852        677.2834179942298         1197.938994279684         -0.6205596408745299       -7.681884523811321        0.9987203061204168        
28620.13610952547         -6454.949014876795        677.1451439205473         1197.956970975006         -0.6203983527973234       -7.681901440330036        0.9986902850888498        
28620.13610975695         -6454.961421051758        676.9915057038129         1197.976944447136         -0.6202191434970079       -7.68192023241006         0.9986569278591648        
28620.13610996528         -6454.972583544743        676.8532309874413         1197.99492000164          -0.6200578548337258       -7.681937141635379        0.9986269058773134        
28620.13611017361         -6454.98374313453         676.7149559667347         1198.012895015744         -0.6198965658929408       -7.681954047405917        0.998596883445348         
28620.13611040509         -6454.996139273747        676.5613166979782         1198.032866619827         -0.6197173556333573       -7.681972827543494        0.9985635246597139        
28620.1361106713          -6455.010390402868        676.3846310746271         1198.055833139718         -0.6195112634115411       -7.681994419428881        0.9985251613692998        
28620.13611087963         -6455.021540154001        676.2463550230258         1198.073806322407         -0.6193499735308676       -7.682011313491505        0.998495137412049         
28620.13611107639         -6455.032067808749        676.1157606950974         1198.090780498714         -0.6191976439446046       -7.682027265822851        0.9984667810391782        
28620.13611133102         -6455.045687988456        675.9467558682039         1198.112746364231         -0.619000511171937        -7.68204790544192         0.9984300839607523        
28620.13611152778         -6455.056209702341        675.8161609182722         1198.129719434622         -0.6188481810186997       -7.682063850703673        0.9984017266669794        
28620.13611173611         -6455.06734751798         675.6778836170357         1198.147690395471         -0.6186868899989464       -7.682080730563134        0.9983717008595897        
28620.13611195602         -6455.079100951497        675.5319239139171         1198.166659156691         -0.6185166380665957       -7.682098544444486        0.9983400064635963        
28620.13611216435         -6455.090232799358        675.3936459882569         1198.184629006568         -0.6183553464777598       -7.682115417202318        0.9983099797312229        
28620.13611236111         -6455.100743545433        675.2630498907364         1198.201600035172         -0.618203015278641        -7.68213134941243         0.9982816207374794        
